question_id,subject,class,chapter_number,chapter_title,medium,difficulty,answer_type,marks,text,options,key_answer,exam_type,year,group_heading,chapter_id,found_in_pdf,match_score
698c22f5ec065fd7420d7e0b,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s neighbour lady went to ________ for a couple of days.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,46.66666666666666
698c22f5ec065fd7420d7e0c,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s neighbour lady went to ________ for a couple of days.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,46.66666666666666
698c22f5ec065fd7420d7e0d,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s neighbour lady went to ________ for a couple of days.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,46.66666666666666
698c22f5ec065fd7420d7e0e,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,There were ________  pomegranates on the tree.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.88888888888889
698c22f5ec065fd7420d7e0f,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,There were ________  pomegranates on the tree.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.88888888888889
698c22f5ec065fd7420d7e10,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,There were ________  pomegranates on the tree.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.88888888888889
698c22f5ec065fd7420d7e11,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,There were ________  pomegranates on the tree.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.88888888888889
698c22f5ec065fd7420d7e12,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s friends ate whatever they could eat  and ________  the  rest.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,True,50.76923076923077
698c22f5ec065fd7420d7e13,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s friends ate whatever they could eat  and ________  the  rest.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,True,50.76923076923077
698c22f5ec065fd7420d7e14,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s friends ate whatever they could eat  and ________  the  rest.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,True,50.76923076923077
698c22f5ec065fd7420d7e15,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s friends ate whatever they could eat  and ________  the  rest.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,True,50.76923076923077
698c22f5ec065fd7420d7e16,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,The police horses were left in the huge open ________ areas.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.33333333333333
698c22f5ec065fd7420d7e17,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,The police horses were left in the huge open ________ areas.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.33333333333333
698c22f5ec065fd7420d7e18,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,The police horses were left in the huge open ________ areas.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.33333333333333
698c22f5ec065fd7420d7e19,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,The police horses were left in the huge open ________ areas.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.33333333333333
698c22f5ec065fd7420d7e1a,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s back garden was  ________ square feet in size.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.230769230769226
698c22f5ec065fd7420d7e1b,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s back garden was  ________ square feet in size.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.230769230769226
698c22f5ec065fd7420d7e1c,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s back garden was  ________ square feet in size.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.230769230769226
698c22f5ec065fd7420d7e1d,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s back garden was  ________ square feet in size.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.230769230769226
698c22f5ec065fd7420d7e1e,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil went to a small  local school that had few ________ facilities.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.11764705882353
698c22f5ec065fd7420d7e1f,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil went to a small  local school that had few ________ facilities.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.11764705882353
698c22f5ec065fd7420d7e20,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil went to a small  local school that had few ________ facilities.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.11764705882353
698c22f5ec065fd7420d7e21,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil went to a small  local school that had few ________ facilities.,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.11764705882353
698c22f5ec065fd7420d7e22,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil was exceptionally good at ________,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.99999999999999
698c22f5ec065fd7420d7e23,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil was exceptionally good at ________,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.99999999999999
698c22f5ec065fd7420d7e24,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil was exceptionally good at ________,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.99999999999999
698c22f5ec065fd7420d7e25,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil was exceptionally good at ________,[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.99999999999999
698c22f5ec065fd7420d7e26,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil came to noticed as a ________ in the local press.
MCQ",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.45762711864406
698c22f5ec065fd7420d7e27,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil came to noticed as a ________ in the local press.
MCQ",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.45762711864406
698c22f5ec065fd7420d7e28,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil came to noticed as a ________ in the local press.
MCQ",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.45762711864406
698c22f5ec065fd7420d7e29,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil came to noticed as a ________ in the local press.
MCQ",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.45762711864406
698c22f5ec065fd7420d7e2a,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil's mother regales him with tales of his naughty behaviour.
A)don't she? B)doesn't she?C)do she? D)does she?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.21428571428571
698c22f5ec065fd7420d7e2b,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil's mother regales him with tales of his naughty behaviour.
A)don't she? B)doesn't she?C)do she? D)does she?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.21428571428571
698c22f5ec065fd7420d7e2c,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil's mother regales him with tales of his naughty behaviour.
A)don't she? B)doesn't she?C)do she? D)does she?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.21428571428571
698c22f5ec065fd7420d7e2d,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil's mother regales him with tales of his naughty behaviour.
A)don't she? B)doesn't she?C)do she? D)does she?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.21428571428571
698c22f5ec065fd7420d7e2e,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil was very furious.
A) wasn’t  he? B)was he? C) is he? D)isn't he?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.05882352941176
698c22f5ec065fd7420d7e2f,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil was very furious.
A) wasn’t  he? B)was he? C) is he? D)isn't he?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.05882352941176
698c22f5ec065fd7420d7e30,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil was very furious.
A) wasn’t  he? B)was he? C) is he? D)isn't he?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.05882352941176
698c22f5ec065fd7420d7e31,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil was very furious.
A) wasn’t  he? B)was he? C) is he? D)isn't he?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.05882352941176
698c22f5ec065fd7420d7e32,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil spent his childhood like all the other children.
A)does he? B) did he? C)doesn't he? D) didn’t  he?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.57281553398058
698c22f5ec065fd7420d7e33,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil spent his childhood like all the other children.
A)does he? B) did he? C)doesn't he? D) didn’t  he?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.57281553398058
698c22f5ec065fd7420d7e34,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil spent his childhood like all the other children.
A)does he? B) did he? C)doesn't he? D) didn’t  he?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.57281553398058
698c22f5ec065fd7420d7e35,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil spent his childhood like all the other children.
A)does he? B) did he? C)doesn't he? D) didn’t  he?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.57281553398058
698c22f5ec065fd7420d7e36,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"I am quite comfortable on a horse.
A)wasn’t  I ? B)am I? C) aren't I? D)was I ?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.15584415584416
698c22f5ec065fd7420d7e37,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"I am quite comfortable on a horse.
A)wasn’t  I ? B)am I? C) aren't I? D)was I ?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.15584415584416
698c22f5ec065fd7420d7e38,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"I am quite comfortable on a horse.
A)wasn’t  I ? B)am I? C) aren't I? D)was I ?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.15584415584416
698c22f5ec065fd7420d7e39,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"I am quite comfortable on a horse.
A)wasn’t  I ? B)am I? C) aren't I? D)was I ?",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,44.15584415584416
698c22f5ec065fd7420d7e3a,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil saved money to go to a new movie.
A)new  B)to go  C) money D) movie",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,46.47887323943662
698c22f5ec065fd7420d7e3b,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil saved money to go to a new movie.
A)new  B)to go  C) money D) movie",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,46.47887323943662
698c22f5ec065fd7420d7e3c,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil saved money to go to a new movie.
A)new  B)to go  C) money D) movie",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,46.47887323943662
698c22f5ec065fd7420d7e3d,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil saved money to go to a new movie.
A)new  B)to go  C) money D) movie",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,46.47887323943662
698c22f5ec065fd7420d7e3e,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil had to sit for hours on the papaya tree.
A) had  B)  tree   C)  to sit  D) hours",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.75000000000001
698c22f5ec065fd7420d7e3f,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil had to sit for hours on the papaya tree.
A) had  B)  tree   C)  to sit  D) hours",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.75000000000001
698c22f5ec065fd7420d7e40,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil had to sit for hours on the papaya tree.
A) had  B)  tree   C)  to sit  D) hours",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.75000000000001
698c22f5ec065fd7420d7e41,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil had to sit for hours on the papaya tree.
A) had  B)  tree   C)  to sit  D) hours",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,48.75000000000001
698c22f5ec065fd7420d7e42,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil learnt to ride and control a horse.
A)to ride B)horse C)control D)learnt",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.43589743589743
698c22f5ec065fd7420d7e43,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil learnt to ride and control a horse.
A)to ride B)horse C)control D)learnt",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.43589743589743
698c22f5ec065fd7420d7e44,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil learnt to ride and control a horse.
A)to ride B)horse C)control D)learnt",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.43589743589743
698c22f5ec065fd7420d7e45,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,"Kapil learnt to ride and control a horse.
A)to ride B)horse C)control D)learnt",[],,LBA,2025-26,Fill in the Blanks,67ca912d9f0501ae9196adce,False,47.43589743589743
698c22f5ec065fd7420d7e46,english,9,3,PROSE: The Three Questions,English,Easy,fill_in_the_blank,1.0,"Maya:  “Your presentation was clear, confident and really inspiring. You did a great thing.Keep it up. You
can achieve whatever you wish for”.
Smita: “Thanks Maya. That means a lot to me.Thank you for your guidance, kindness and support”.
A. request     B) order     C)   encouraging D) giving permission",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196adce,False,44.29065743944637
698c22f5ec065fd7420d7e47,english,9,3,PROSE: The Three Questions,English,Easy,fill_in_the_blank,1.0,"Maya:  “Your presentation was clear, confident and really inspiring. You did a great thing.Keep it up. You
can achieve whatever you wish for”.
Smita: “Thanks Maya. That means a lot to me.Thank you for your guidance, kindness and support”.
A. request     B) order     C)   encouraging D) giving permission",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196adce,False,44.29065743944637
698c22f5ec065fd7420d7e48,english,9,3,PROSE: The Three Questions,English,Easy,fill_in_the_blank,1.0,"Maya:  “Your presentation was clear, confident and really inspiring. You did a great thing.Keep it up. You
can achieve whatever you wish for”.
Smita: “Thanks Maya. That means a lot to me.Thank you for your guidance, kindness and support”.
A. request     B) order     C)   encouraging D) giving permission",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196adce,False,44.29065743944637
698c22f5ec065fd7420d7e49,english,9,3,PROSE: The Three Questions,English,Easy,fill_in_the_blank,1.0,"Maya:  “Your presentation was clear, confident and really inspiring. You did a great thing.Keep it up. You
can achieve whatever you wish for”.
Smita: “Thanks Maya. That means a lot to me.Thank you for your guidance, kindness and support”.
A. request     B) order     C)   encouraging D) giving permission",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196adce,False,44.29065743944637
698c22f5ec065fd7420d7e4a,english,9,3,PROSE: The Three Questions,English,Easy,fill_in_the_blank,1.0,"Raju: “Thanks a lot for helping me with the project”.
Ravi: “No problem at all . Iam glad that I could help’.
A) Asking permission B) order   C) request  D) expressing gratitude
1 MARK   QUESTIONS.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196adce,False,45.74468085106383
698c22f5ec065fd7420d7e4b,english,9,3,PROSE: The Three Questions,English,Easy,fill_in_the_blank,1.0,"Raju: “Thanks a lot for helping me with the project”.
Ravi: “No problem at all . Iam glad that I could help’.
A) Asking permission B) order   C) request  D) expressing gratitude
1 MARK   QUESTIONS.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196adce,False,45.74468085106383
698c22f5ec065fd7420d7e4c,english,9,3,PROSE: The Three Questions,English,Easy,fill_in_the_blank,1.0,"Raju: “Thanks a lot for helping me with the project”.
Ravi: “No problem at all . Iam glad that I could help’.
A) Asking permission B) order   C) request  D) expressing gratitude
1 MARK   QUESTIONS.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196adce,False,45.74468085106383
698c22f5ec065fd7420d7e4d,english,9,3,PROSE: The Three Questions,English,Easy,fill_in_the_blank,1.0,"Raju: “Thanks a lot for helping me with the project”.
Ravi: “No problem at all . Iam glad that I could help’.
A) Asking permission B) order   C) request  D) expressing gratitude
1 MARK   QUESTIONS.",[],,LBA,2025-26,Read and Answer,67ca912d9f0501ae9196adce,False,45.74468085106383
698c22f5ec065fd7420d7e4e,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Fill in the blank using the correct article.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,50.0
698c22f5ec065fd7420d7e4f,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Fill in the blank using the correct article.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,50.0
698c22f5ec065fd7420d7e50,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Fill in the blank using the correct article.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,50.0
698c22f5ec065fd7420d7e51,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Fill in the blank using the correct article.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,50.0
698c22f5ec065fd7420d7e52,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil was  born on  …….. cold winter morning.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,44.680851063829785
698c22f5ec065fd7420d7e53,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil was  born on  …….. cold winter morning.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,44.680851063829785
698c22f5ec065fd7420d7e54,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil was  born on  …….. cold winter morning.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,44.680851063829785
698c22f5ec065fd7420d7e55,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil was  born on  …….. cold winter morning.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,44.680851063829785
698c22f5ec065fd7420d7e56,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s dream was to travel around ……..   world.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,51.02040816326531
698c22f5ec065fd7420d7e57,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s dream was to travel around ……..   world.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,51.02040816326531
698c22f5ec065fd7420d7e58,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s dream was to travel around ……..   world.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,51.02040816326531
698c22f5ec065fd7420d7e59,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil’s dream was to travel around ……..   world.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,51.02040816326531
698c22f5ec065fd7420d7e5a,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,The neighbouring  lady went to Delhi for …..couple of days.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,46.66666666666666
698c22f5ec065fd7420d7e5b,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,The neighbouring  lady went to Delhi for …..couple of days.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,46.66666666666666
698c22f5ec065fd7420d7e5c,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,The neighbouring  lady went to Delhi for …..couple of days.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,46.66666666666666
698c22f5ec065fd7420d7e5d,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,The neighbouring  lady went to Delhi for …..couple of days.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,46.66666666666666
698c22f5ec065fd7420d7e5e,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Identify the part of speech of the underlined  word.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.94117647058824
698c22f5ec065fd7420d7e5f,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Identify the part of speech of the underlined  word.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.94117647058824
698c22f5ec065fd7420d7e60,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Identify the part of speech of the underlined  word.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.94117647058824
698c22f5ec065fd7420d7e61,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Identify the part of speech of the underlined  word.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.94117647058824
698c22f5ec065fd7420d7e62,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,There were ninety two pomegranates on the tree in her garden.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.459016393442624
698c22f5ec065fd7420d7e63,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,There were ninety two pomegranates on the tree in her garden.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.459016393442624
698c22f5ec065fd7420d7e64,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,There were ninety two pomegranates on the tree in her garden.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.459016393442624
698c22f5ec065fd7420d7e65,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,There were ninety two pomegranates on the tree in her garden.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.459016393442624
698c22f5ec065fd7420d7e66,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil's mother was a simple woman.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.94117647058824
698c22f5ec065fd7420d7e67,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil's mother was a simple woman.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.94117647058824
698c22f5ec065fd7420d7e68,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil's mother was a simple woman.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.94117647058824
698c22f5ec065fd7420d7e69,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil's mother was a simple woman.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,52.94117647058824
698c22f5ec065fd7420d7e6a,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil went to the green areas regularly to ride  the horse.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,51.72413793103448
698c22f5ec065fd7420d7e6b,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil went to the green areas regularly to ride  the horse.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,51.72413793103448
698c22f5ec065fd7420d7e6c,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil went to the green areas regularly to ride  the horse.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,51.72413793103448
698c22f5ec065fd7420d7e6d,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil went to the green areas regularly to ride  the horse.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,51.72413793103448
698c22f5ec065fd7420d7e6e,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Fill in the blank using suitable linker.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,50.0
698c22f5ec065fd7420d7e6f,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Fill in the blank using suitable linker.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,50.0
698c22f5ec065fd7420d7e70,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Fill in the blank using suitable linker.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,50.0
698c22f5ec065fd7420d7e71,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Fill in the blank using suitable linker.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,True,50.0
698c22f5ec065fd7420d7e72,english,9,3,PROSE: The Three Questions,English,Average,fill_in_the_blank,1.0,Kapil's mother could not read the time……she knew it was early in the morning.,[],,LBA,2025-26,Syllable Counting,67ca912d9f0501ae9196adce,False,49.38271604938272
